97, 8253.080078, 1741040622.3389852, 23:23:42.338989
98, 8234.459961, 1741040633.7059085, 23:23:53.705913
99, 8265.493164, 1741040645.069486, 23:24:05.069490
100, 8249.976562, 1741040656.5384238, 23:24:16.538428
101, 8240.666992, 1741040668.0098689, 23:24:28.009873
102, 8262.390625, 1741040679.4755278, 23:24:39.475531
103, 8234.459961, 1741040690.946511, 23:24:50.946513
104, 8246.874023, 1741040702.4159775, 23:25:02.415981
105, 8237.563477, 1741040713.8822258, 23:25:13.882229
106, 8234.459961, 1741040725.3511953, 23:25:25.351199
107, 8234.459961, 1741040736.7415786, 23:25:36.741583
108, 8240.666992, 1741040748.084304, 23:25:48.084308
109, 8234.459961, 1741040759.5532162, 23:25:59.553221
110, 8234.459961, 1741040771.024132, 23:26:11.024136
111, 8234.459961, 1741040782.4905207, 23:26:22.490523
112, 8234.459961, 1741040793.9603267, 23:26:33.960330
113, 8234.459961, 1741040805.428722, 23:26:45.428726
114, 8234.459961, 1741040816.7964556, 23:26:56.796459
115, 8234.459961, 1741040828.1623628, 23:27:08.162367
116, 8234.459961, 1741040839.6315055, 23:27:19.631509
117, 8234.459961, 1741040850.9989753, 23:27:30.998980
118, 8234.459961, 1741040862.3667128, 23:27:42.366715
119, 8234.459961, 1741040873.8314726, 23:27:53.831475
120, 8234.459961, 1741040885.3006713, 23:28:05.300676
121, 8234.459961, 1741040896.7158196, 23:28:16.715824
122, 8234.459961, 1741040908.2378507, 23:28:28.237853
123, 8234.459961, 1741040919.7091687, 23:28:39.709173
124, 8234.459961, 1741040931.1763375, 23:28:51.176342
125, 8234.459961, 1741040942.6476674, 23:29:02.647672
126, 8234.459961, 1741040954.1135237, 23:29:14.113528
127, 8234.459961, 1741040965.5826418, 23:29:25.582644
128, 8234.459961, 1741040977.0528445, 23:29:37.052848
129, 8234.459961, 1741040988.520058, 23:29:48.520062
130, 8234.459961, 1741040999.9920595, 23:29:59.992064
131, 8231.357422, 1741041011.458499, 23:30:11.458504
132, 8234.459961, 1741041022.8299105, 23:30:22.829916
133, 8234.459961, 1741041034.1931975, 23:30:34.193202
134, 8234.459961, 1741041045.659677, 23:30:45.659679
135, 8234.459961, 1741041057.1283247, 23:30:57.128327
136, 8234.459961, 1741041068.7126896, 23:31:08.712694
137, 8234.459961, 1741041080.0684662, 23:31:20.068471
138, 8234.459961, 1741041091.5349996, 23:31:31.535004
139, 8234.459961, 1741041103.0061424, 23:31:43.006147
140, 8234.459961, 1741041114.4734008, 23:31:54.473405
141, 8234.459961, 1741041125.943275, 23:32:05.943277
142, 8226.391602, 1741041137.4127388, 23:32:17.412743
143, 8209.013672, 1741041148.878907, 23:32:28.878911
144, 8230.736328, 1741041160.3548515, 23:32:40.354855
145, 8234.459961, 1741041171.7175674, 23:32:51.717572
146, 8234.459961, 1741041183.0831902, 23:33:03.083194
147, 8228.874023, 1741041194.5499797, 23:33:14.549984
148, 8234.459961, 1741041206.0203116, 23:33:26.020315
149, 8233.219727, 1741041217.487916, 23:33:37.487922
150, 8231.357422, 1741041228.9582565, 23:33:48.958258
151, 8234.459961, 1741041240.4255903, 23:34:00.425594
152, 8232.597656, 1741041251.794417, 23:34:11.794421
153, 8225.150391, 1741041263.1620162, 23:34:23.162020
154, 8217.082031, 1741041274.6293092, 23:34:34.629313
155, 8218.943359, 1741041286.0983527, 23:34:46.098356
156, 8227.012695, 1741041297.5196252, 23:34:57.519629
157, 8229.495117, 1741041309.0348868, 23:35:09.034891
158, 8232.597656, 1741041320.5024896, 23:35:20.502493
159, 8211.496094, 1741041331.971657, 23:35:31.971660
160, 8228.253906, 1741041343.4449158, 23:35:43.444920
161, 8232.597656, 1741041354.9112034, 23:35:54.911207
162, 8226.391602, 1741041366.381084, 23:36:06.381089
163, 8200.324219, 1741041377.73384, 23:36:17.733844
164, 8218.323242, 1741041389.1137187, 23:36:29.113725
165, 8228.874023, 1741041400.5799005, 23:36:40.579905
166, 8211.496094, 1741041412.0487719, 23:36:52.048776
167, 8208.392578, 1741041423.5181367, 23:37:03.518138
168, 8215.840820, 1741041434.9916348, 23:37:14.991639
169, 8202.186523, 1741041446.4553688, 23:37:26.455373
170, 8218.323242, 1741041457.824327, 23:37:37.824331
171, 8221.426758, 1741041469.191481, 23:37:49.191485
172, 8213.978516, 1741041480.659437, 23:38:00.659441
173, 8200.944336, 1741041492.1280172, 23:38:12.128022
174, 8203.427734, 1741041503.5950813, 23:38:23.595085
175, 8215.840820, 1741041515.0663557, 23:38:35.066360
176, 8206.530273, 1741041526.532575, 23:38:46.532579
177, 8205.910156, 1741041538.001345, 23:38:58.001349
178, 8207.151367, 1741041549.4723535, 23:39:09.472358
179, 8214.599609, 1741041560.9420877, 23:39:20.942092
180, 8202.806641, 1741041572.4106288, 23:39:32.410632
181, 8224.530273, 1741041583.7758243, 23:39:43.775829
182, 8196.600586, 1741041595.1406868, 23:39:55.140691
183, 8206.530273, 1741041606.6093998, 23:40:06.609424
184, 8213.357422, 1741041618.0807993, 23:40:18.080801
185, 8206.530273, 1741041629.5478153, 23:40:29.547820
186, 8204.047852, 1741041641.018175, 23:40:41.018179
187, 8203.427734, 1741041652.4868243, 23:40:52.486829
188, 8204.047852, 1741041663.8533375, 23:41:03.853342
189, 8205.290039, 1741041675.218578, 23:41:15.218583
190, 8204.667969, 1741041686.6871965, 23:41:26.687201
191, 8197.840820, 1741041698.1553884, 23:41:38.155392
192, 8191.634766, 1741041709.740795, 23:41:49.740797
193, 8199.083008, 1741041721.094164, 23:42:01.094168
194, 8199.083008, 1741041732.5640168, 23:42:12.564021
195, 8214.599609, 1741041744.033274, 23:42:24.033279
196, 8191.634766, 1741041755.499747, 23:42:35.499751
197, 8190.393555, 1741041766.970544, 23:42:46.970546
198, 8191.014160, 1741041778.438044, 23:42:58.438049
199, 8202.186523, 1741041789.8066113, 23:43:09.806615
200, 8192.254883, 1741041801.1710782, 23:43:21.171082
201, 8200.324219, 1741041812.6421888, 23:43:32.642191
202, 8196.600586, 1741041824.1081188, 23:43:44.108123
203, 8199.083008, 1741041835.582554, 23:43:55.582558
204, 8188.531250, 1741041847.0465257, 23:44:07.046530
205, 8197.220703, 1741041858.5151193, 23:44:18.515123
206, 8197.220703, 1741041869.9834704, 23:44:29.983475
207, 8199.703125, 1741041881.4524462, 23:44:41.452451
208, 8190.393555, 1741041892.9209936, 23:44:52.920995
209, 8197.840820, 1741041904.393986, 23:45:04.393990
210, 8183.566406, 1741041915.759259, 23:45:15.759263
211, 8194.738281, 1741041927.1231935, 23:45:27.123198
212, 8166.187500, 1741041938.5925853, 23:45:38.592589
213, 8180.462891, 1741041950.0666277, 23:45:50.066632
214, 8191.014160, 1741041961.5301626, 23:46:01.530167
215, 8182.945312, 1741041973.0011442, 23:46:13.001148
216, 8194.738281, 1741041984.4694386, 23:46:24.469442
217, 8189.151855, 1741041995.939224, 23:46:35.939226
218, 8178.600586, 1741042007.4056127, 23:46:47.405617
219, 8172.394043, 1741042018.8764622, 23:46:58.876466
220, 8190.393555, 1741042030.3427382, 23:47:10.342742
221, 8185.427734, 1741042041.7359278, 23:47:21.735929
222, 8183.566406, 1741042053.0794609, 23:47:33.079465
223, 8191.014160, 1741042064.5446637, 23:47:44.544668
224, 8170.531738, 1741042075.9010623, 23:47:55.901065
225, 8165.566895, 1741042087.278159, 23:48:07.278164
226, 8177.980469, 1741042098.7489097, 23:48:18.748914
227, 8185.427734, 1741042110.2150404, 23:48:30.215045
228, 8176.118164, 1741042121.6865206, 23:48:41.686525
229, 8179.221191, 1741042133.1531246, 23:48:53.153129
230, 8175.497559, 1741042144.6225355, 23:49:04.622540
231, 8179.841797, 1741042155.9889848, 23:49:15.988990
232, 8174.876953, 1741042167.3548381, 23:49:27.354843
233, 8159.360352, 1741042178.8235512, 23:49:38.823556
234, 8159.360352, 1741042190.294966, 23:49:50.294970
235, 8186.048340, 1741042201.7016068, 23:50:01.701610
236, 8166.187500, 1741042213.2326345, 23:50:13.232637
237, 8174.256348, 1741042224.6996293, 23:50:24.699634
238, 8173.014648, 1741042236.1704314, 23:50:36.170436
239, 8184.807617, 1741042247.6364722, 23:50:47.636476
240, 8170.531738, 1741042259.107769, 23:50:59.107773
241, 8163.084473, 1741042270.5752707, 23:51:10.575275
242, 8163.704590, 1741042282.0462933, 23:51:22.046298
243, 8163.704590, 1741042293.5148532, 23:51:33.514857
244, 8155.015137, 1741042304.9813137, 23:51:44.981318
245, 8161.843262, 1741042316.426963, 23:51:56.426967
246, 8161.222168, 1741042327.9192004, 23:52:07.919204
247, 8163.084473, 1741042339.3905559, 23:52:19.390559
248, 8154.395020, 1741042350.856838, 23:52:30.856842
249, 8166.187500, 1741042362.3274355, 23:52:42.327439
250, 8141.360840, 1741042373.7943397, 23:52:53.794344
251, 8163.704590, 1741042385.2631314, 23:53:05.263135
252, 8155.015137, 1741042396.7348726, 23:53:16.734877
253, 8153.774414, 1741042408.2008443, 23:53:28.200848
254, 8143.223145, 1741042419.6701233, 23:53:39.670128
255, 8138.878418, 1741042431.1409452, 23:53:51.140949
256, 8150.670898, 1741042442.6078126, 23:54:02.607816
257, 8153.774414, 1741042454.0787394, 23:54:14.078744
258, 8170.531738, 1741042465.54574, 23:54:25.545744
259, 8141.360840, 1741042477.015954, 23:54:37.015958
260, 8136.395508, 1741042488.4874973, 23:54:48.487501
261, 8140.120117, 1741042499.9522038, 23:54:59.952206
262, 8140.120117, 1741042511.4349785, 23:55:11.434983
263, 8148.187988, 1741042522.7896159, 23:55:22.789620
264, 8153.774414, 1741042534.1544774, 23:55:34.154483
265, 8155.015137, 1741042545.6243243, 23:55:45.624329
266, 8140.120117, 1741042557.0913513, 23:55:57.091357
267, 8156.257324, 1741042568.7119434, 23:56:08.711950
268, 8153.153809, 1741042580.2363546, 23:56:20.236360
269, 8137.016602, 1741042591.7116463, 23:56:31.711651
270, 8145.084961, 1741042603.1735146, 23:56:43.173519
271, 8153.153809, 1741042614.6426344, 23:56:54.642639
272, 8148.187988, 1741042626.1093175, 23:57:06.109323
273, 8154.395020, 1741042637.5798423, 23:57:17.579846
274, 8143.843750, 1741042649.0469642, 23:57:29.046969
275, 8150.050293, 1741042660.5163438, 23:57:40.516348
276, 8153.774414, 1741042671.9928014, 23:57:51.992803
277, 8137.637207, 1741042683.4566476, 23:58:03.456652
278, 8135.154297, 1741042694.9250553, 23:58:14.925060
279, 8137.016602, 1741042706.3920376, 23:58:26.392043
280, 8137.016602, 1741042717.862929, 23:58:37.862934
281, 8136.395508, 1741042729.3293812, 23:58:49.329386
282, 8138.257812, 1741042740.7118924, 23:59:00.711897
283, 8137.637207, 1741042752.1641397, 23:59:12.164145
284, 8138.878418, 1741042763.5308366, 23:59:23.530840
285, 8143.223145, 1741042775.003017, 23:59:35.003023
286, 8139.499023, 1741042786.4692495, 23:59:46.469255
287, 8142.602051, 1741042797.8381498, 23:59:57.838155
288, 8135.154297, 1741042809.2019966, 00:00:09.202002
289, 8133.913574, 1741042820.6702769, 00:00:20.670282
290, 8137.637207, 1741042832.1414144, 00:00:32.141419
291, 8135.154297, 1741042843.6082327, 00:00:43.608238
292, 8135.154297, 1741042855.0769494, 00:00:55.076954
293, 8134.534180, 1741042866.546454, 00:01:06.546456
294, 8129.568359, 1741042878.0147116, 00:01:18.014717
295, 8130.188965, 1741042889.4887314, 00:01:29.488736
296, 8135.154297, 1741042900.9528568, 00:01:40.952862
297, 8118.396973, 1741042912.422069, 00:01:52.422074
298, 8133.913574, 1741042923.7880268, 00:02:03.788032
299, 8133.291992, 1741042935.1578598, 00:02:15.157864
300, 8117.155273, 1741042946.6259303, 00:02:26.625935
301, 8125.224121, 1741042958.092028, 00:02:38.092033
302, 8135.154297, 1741042969.5627134, 00:02:49.562718
303, 8133.913574, 1741042981.0324266, 00:03:01.032430
304, 8136.395508, 1741042992.5010767, 00:03:12.501082
305, 8132.671875, 1741043003.9676073, 00:03:23.967612
306, 8130.188965, 1741043015.4388263, 00:03:35.438831
307, 8127.707031, 1741043026.906131, 00:03:46.906136
308, 8135.154297, 1741043038.3763673, 00:03:58.376372
309, 8128.327148, 1741043049.740991, 00:04:09.740996
310, 8119.017578, 1741043061.109595, 00:04:21.109600
311, 8129.568359, 1741043072.5784872, 00:04:32.578492
312, 8127.707031, 1741043084.0474575, 00:04:44.047463
313, 8112.810547, 1741043095.516177, 00:04:55.516182
314, 8127.707031, 1741043106.9826312, 00:05:06.982633
315, 8110.948242, 1741043118.4556336, 00:05:18.455639
316, 8116.534668, 1741043129.9212983, 00:05:29.921303
317, 8114.672363, 1741043141.3893435, 00:05:41.389347
318, 8126.464844, 1741043152.8618503, 00:05:52.861855
319, 8128.327148, 1741043164.327335, 00:06:04.327340
320, 8108.465820, 1741043175.717569, 00:06:15.717573
321, 8117.775391, 1741043187.0604188, 00:06:27.060424
322, 8110.328125, 1741043198.531035, 00:06:38.531041
323, 8105.362305, 1741043209.9979067, 00:06:49.997911
324, 8111.568848, 1741043221.4690325, 00:07:01.469036
325, 8119.017578, 1741043232.935701, 00:07:12.935705
326, 8116.534668, 1741043244.407396, 00:07:24.407401
327, 8096.052246, 1741043255.7496428, 00:07:35.749648
328, 8117.155273, 1741043267.1384344, 00:07:47.138439
329, 8110.948242, 1741043278.6084795, 00:07:58.608483
330, 8112.190430, 1741043290.0779078, 00:08:10.077913
331, 8109.086914, 1741043301.5446618, 00:08:21.544667
332, 8110.328125, 1741043313.0130289, 00:08:33.013034
333, 8114.051758, 1741043324.4814668, 00:08:44.481472
334, 8109.086914, 1741043335.9512868, 00:08:55.951291
335, 8110.328125, 1741043347.4277153, 00:09:07.427721
336, 8095.432129, 1741043358.8889189, 00:09:18.888923
337, 8101.638672, 1741043370.3628767, 00:09:30.362881
338, 8110.328125, 1741043381.7334106, 00:09:41.733415
339, 8109.086914, 1741043393.090305, 00:09:53.090307
340, 8102.259277, 1741043404.5655472, 00:10:04.565552
341, 8091.708008, 1741043416.0285923, 00:10:16.028598
342, 8099.155762, 1741043427.4990494, 00:10:27.499054
343, 8101.638672, 1741043438.9659042, 00:10:38.965910
344, 8106.604004, 1741043450.4363804, 00:10:50.436385
345, 8110.328125, 1741043461.8012476, 00:11:01.801252
346, 8106.604004, 1741043473.169623, 00:11:13.169628
347, 8094.190918, 1741043484.6368117, 00:11:24.636816
348, 8104.741699, 1741043496.107719, 00:11:36.107721
349, 8104.741699, 1741043507.5761344, 00:11:47.576139
350, 8105.362305, 1741043519.0451968, 00:11:59.045202
351, 8105.983398, 1741043530.6647222, 00:12:10.664727
352, 8101.638672, 1741043542.1853719, 00:12:22.185377
353, 8104.741699, 1741043553.6541917, 00:12:33.654196
354, 8103.500977, 1741043565.1256394, 00:12:45.125642
355, 8095.432129, 1741043576.5926752, 00:12:56.592681
356, 8095.432129, 1741043588.0652578, 00:13:08.065260
357, 8103.500977, 1741043599.5301828, 00:13:19.530188
358, 8104.121094, 1741043611.2093325, 00:13:31.209338
359, 8102.880371, 1741043622.7135372, 00:13:42.713542
360, 8099.776855, 1741043634.1419218, 00:13:54.141927
361, 8094.190918, 1741043645.610254, 00:14:05.610259
362, 8091.087402, 1741043657.0814235, 00:14:17.081429
363, 8091.087402, 1741043668.5494242, 00:14:28.549429
364, 8089.845703, 1741043680.0167449, 00:14:40.016750
365, 8094.190918, 1741043691.4931872, 00:14:51.493192
366, 8081.777832, 1741043702.85252, 00:15:02.852525
367, 8097.914551, 1741043714.2189612, 00:15:14.218966
368, 8090.467285, 1741043725.6878004, 00:15:25.687805
369, 8092.328613, 1741043737.1558917, 00:15:37.155894
370, 8094.190918, 1741043748.6267955, 00:15:48.626801
371, 8070.605469, 1741043760.0941916, 00:16:00.094197
372, 8094.811523, 1741043771.5633333, 00:16:11.563338
373, 8074.329102, 1741043783.0335107, 00:16:23.033516
374, 8079.915527, 1741043794.502506, 00:16:34.502511
375, 8074.950684, 1741043805.969429, 00:16:45.969434
376, 8071.226074, 1741043817.4384978, 00:16:57.438502
377, 8076.812012, 1741043828.806846, 00:17:08.806848
378, 8065.640625, 1741043840.1763217, 00:17:20.176327
379, 8085.501465, 1741043851.6420124, 00:17:31.642017
380, 8081.777832, 1741043863.1095088, 00:17:43.109514
381, 8060.674805, 1741043874.5781946, 00:17:54.578200
382, 8073.708496, 1741043886.0505137, 00:18:06.050516
383, 8074.950684, 1741043897.5152757, 00:18:17.515280
384, 8079.294922, 1741043908.9842944, 00:18:28.984300
385, 8083.018555, 1741043920.453143, 00:18:40.453145
386, 8061.295410, 1741043931.922771, 00:18:51.922776
387, 8061.916016, 1741043943.3967807, 00:19:03.396785
388, 8081.777832, 1741043954.758118, 00:19:14.758123
389, 8072.467773, 1741043966.130889, 00:19:26.130893
390, 8058.192383, 1741043977.5931027, 00:19:37.593108
391, 8067.501953, 1741043989.0639231, 00:19:49.063928
392, 8071.226074, 1741044000.530976, 00:20:00.530982
393, 8076.191406, 1741044012.0021029, 00:20:12.002106
394, 8056.330566, 1741044023.4683564, 00:20:23.468361
395, 8068.743652, 1741044034.9368167, 00:20:34.936822
396, 8050.744629, 1741044046.4084644, 00:20:46.408469
397, 8056.951172, 1741044057.7398512, 00:20:57.739856
398, 8064.398926, 1741044069.1393497, 00:21:09.139355
399, 8061.295410, 1741044080.610095, 00:21:20.610100
400, 8071.226074, 1741044092.0771143, 00:21:32.077118
401, 8063.157715, 1741044103.5461369, 00:21:43.546141
402, 8073.708496, 1741044115.0205388, 00:21:55.020541
403, 8058.192383, 1741044126.4830098, 00:22:06.483015
404, 8069.364258, 1741044137.954378, 00:22:17.954383
405, 8051.985352, 1741044149.4231596, 00:22:29.423165
406, 8066.261230, 1741044160.78961, 00:22:40.789615
407, 8056.951172, 1741044172.1568503, 00:22:52.156856
408, 8060.054688, 1741044183.62325, 00:23:03.623255
409, 8066.261230, 1741044195.0914314, 00:23:15.091435
410, 8061.916016, 1741044206.5611413, 00:23:26.561146
411, 8071.226074, 1741044218.235912, 00:23:38.235916
412, 8065.640625, 1741044229.9078581, 00:23:49.907861
413, 8056.951172, 1741044241.5851314, 00:24:01.585136
414, 8060.674805, 1741044253.0561392, 00:24:13.056144
415, 8042.675781, 1741044264.5194948, 00:24:24.519500
416, 8049.502930, 1741044275.9882236, 00:24:35.988226
417, 8051.985352, 1741044287.4612725, 00:24:47.461277
418, 8057.571777, 1741044298.8263257, 00:24:58.826331
419, 8058.192383, 1741044310.1905036, 00:25:10.190509
420, 8057.571777, 1741044321.870476, 00:25:21.870481
421, 8055.088867, 1741044333.333124, 00:25:33.333128
422, 8043.295898, 1741044344.8037448, 00:25:44.803750
423, 8055.709473, 1741044356.2763085, 00:25:56.276313
424, 8055.709473, 1741044367.717745, 00:26:07.717750
425, 8052.605957, 1741044379.2097237, 00:26:19.209729
426, 8051.985352, 1741044390.6800597, 00:26:30.680062
427, 8046.399414, 1741044402.1476243, 00:26:42.147629
428, 8050.124023, 1741044413.617362, 00:26:53.617367
429, 8053.847656, 1741044425.08767, 00:27:05.087675
430, 8035.228027, 1741044436.5547385, 00:27:16.554745
431, 8053.847656, 1741044448.0212872, 00:27:28.021292
432, 8050.744629, 1741044459.4902081, 00:27:39.490213
433, 8048.882324, 1741044470.960448, 00:27:50.960453
434, 8055.709473, 1741044482.4281251, 00:28:02.428129
435, 8048.261719, 1741044493.899706, 00:28:13.899711
436, 8043.295898, 1741044505.3686945, 00:28:25.368699
437, 8037.710938, 1741044516.8366253, 00:28:36.836630
438, 8041.434570, 1741044528.5099363, 00:28:48.509942
439, 8054.468262, 1741044539.9798641, 00:28:59.979869
440, 8037.710938, 1741044551.4457607, 00:29:11.445762
441, 8044.538086, 1741044562.915082, 00:29:22.915087
442, 8030.882812, 1741044574.3883119, 00:29:34.388317
443, 8038.951660, 1741044585.7335985, 00:29:45.733603
444, 8042.055176, 1741044597.1220682, 00:29:57.122073
445, 8027.779785, 1741044608.5929012, 00:30:08.592905
446, 8043.917480, 1741044620.0573828, 00:30:20.057388
447, 8047.641113, 1741044631.5257027, 00:30:31.525707
448, 8030.262207, 1741044642.9943833, 00:30:42.994389
449, 8038.331055, 1741044654.4607468, 00:30:54.460752
450, 8038.331055, 1741044665.9340594, 00:31:05.934061
451, 8014.745605, 1741044677.3980803, 00:31:17.398085
452, 8025.297363, 1741044688.8670256, 00:31:28.867031
453, 8019.711426, 1741044700.3386316, 00:31:40.338636
454, 8011.642578, 1741044711.8086274, 00:31:51.808632
455, 8017.228516, 1741044723.2743971, 00:32:03.274402
456, 8016.607910, 1741044734.7315054, 00:32:14.731507
457, 8019.090820, 1741044746.2172716, 00:32:26.217277
458, 8025.297363, 1741044757.6831973, 00:32:37.683201
459, 8011.021973, 1741044769.1515975, 00:32:49.151602
460, 8021.572754, 1741044780.6186147, 00:33:00.618619
461, 8014.745605, 1741044792.0874548, 00:33:12.087459
462, 8015.987793, 1741044803.5602808, 00:33:23.560286
463, 8014.125488, 1741044815.025406, 00:33:35.025411
464, 8011.642578, 1741044826.4938416, 00:33:46.493847
465, 8015.366211, 1741044837.9705045, 00:33:57.970509
466, 8012.263184, 1741044849.4334664, 00:34:09.433471
467, 8028.400879, 1741044860.9024093, 00:34:20.902414
468, 8029.021484, 1741044872.3735552, 00:34:32.373561
469, 8008.539062, 1741044883.7379277, 00:34:43.737933
470, 8021.572754, 1741044895.1102617, 00:34:55.110267
471, 8029.021484, 1741044906.5739007, 00:35:06.573905
472, 8014.745605, 1741044918.0416813, 00:35:18.041683
473, 8024.055664, 1741044929.5135858, 00:35:29.513591
474, 8018.469727, 1741044940.9808974, 00:35:40.980902
475, 8017.228516, 1741044952.4467816, 00:35:52.446787
476, 8018.469727, 1741044963.8159363, 00:36:03.815941
477, 8017.849121, 1741044975.4023907, 00:36:15.402395
478, 8006.677734, 1741044986.85296, 00:36:26.852965
479, 8013.504883, 1741044998.326623, 00:36:38.326627
480, 8011.021973, 1741045009.7336123, 00:36:49.733617
481, 8011.021973, 1741045021.4996977, 00:37:01.499700
482, 8011.021973, 1741045032.8317325, 00:37:12.831737
483, 8009.159668, 1741045044.197623, 00:37:24.197627
484, 8006.056641, 1741045055.6663346, 00:37:35.666339
485, 8010.401367, 1741045067.1371562, 00:37:47.137161
